case_id,simulation_id,sample_index,input_sha256,original_status,original_failure_type,original_result_sha256,replay_status,reproduced_oracle_failure,failure_stage,decision_role,first_stage_sha256,failing_scenarios,failing_scenario_count,iterations,complete_full_exact_certification_calls,infeasible_scenarios,scenario_taxonomy,replay_evidence_sha256
E2A_VACCINE_H0,LA-0775,775,a5407d055a6ce8b5d8bb311a59e4e375579876ceccb3e5820a86f856113f2909,oracle_failure,oracle_failure,539812bfc095a6ece63bfbbe290aaffdfb02bd00c0a7e23a9d5847c7f71333cd,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,da8ba903620aa96a6511d5e8fb46d5f1fe5b2465043ee4fe78c9c83dcdb14ff4,h19;h20,2,3,1,h19;h20,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":2,""OPTIMAL"":22}",281b41bb8cce0022d1a5a7839afac4e4eec6767f5d0524fa5079d6cface8d681
E2A_VACCINE_H0,LA-0817,817,0d177fcf62f8f686342e0eb4198aa944da022752cf463e996c08add317c17b13,oracle_failure,oracle_failure,93513e1769bd789940b312a0167a7b440fd773d9113d8b63021caabf257fb841,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,d841941ebe2a88ee1b8aaf4603df090d8441e0293b04114c0605e0914bc01c48,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",1e158979c59b86b1acbcb28477a5a138e969050c9a75463fc05a4cd492b0f375
E2A_VACCINE_H0,LA-0883,883,fada39189a7557433f084d1ad3fafe262fae6edaefdcaff185d3f211f8902be0,oracle_failure,oracle_failure,42f65ea1b6a3016da53a1daefddd122ffc4236247f6f12a75ed1482d298681a9,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,102c63b3671c8658e0bf3ed4670b3da1f571c8613688442110d96785a980d331,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",d2d708957725a5c22272ce7541cbba3becd91da39374a6cdf67f7f95b1705be4
E2A_VACCINE_H0,LA-0919,919,8ae12f4ee6def6d39debe252f82181a0157c9834405d32dce6602884baf15309,oracle_failure,oracle_failure,d8611d792acc89f8df46658dec62dd5a3c592b48352c525b983dd619bf7625fd,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,3d054141ece788b7f73e3a75c1ad2e419def50536302e0cf5b360effa1d17cbd,h19,1,3,1,h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",c114fdb800b90bbe73da6b90e48c7abde10c1bb7cc01ad4ee7c70f2f4becb584
E2A_VACCINE_H0,LA-0920,920,facc5e6b1b8b087f1db54b46a7ac8329a7c54bc20cfe54e9276d641b5492e508,oracle_failure,oracle_failure,ac0ea20ab363db9cf82a1fc55890a52d087feed0a2776cfaaa61533433e743c8,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,94424a3db161f2480786092706d25fbf7b739a853149ca379cf1be81f0ddf9d4,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",317c96b44e63f456455ac7e4813d0f0f541582d709ab1e449297c8186f42a3fd
E2A_VACCINE_H0,LA-0941,941,3aa675bd6f5032f2c845caa684197dbd6cd646285ef35e502d757c6bf68368be,oracle_failure,oracle_failure,669e583c9b7aca7f76d8de3a9f74d738721d07fa62de0e45ed43d7e095e1dcf3,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,e81113edfbd7a9bbaaaaadf0c0c3dd60b7c248fd4e7692a111ac846ea8042174,h19,1,3,1,h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",de47a66f66ffeb061b22f7cf4103ff6500a1881b142564748d0e1000c6b1e680
E2A_VACCINE_H0,LA-0964,964,ff72aace98f938c5b7cc988745a4863fed42ba0f594a4968389ff0542325fd1e,oracle_failure,oracle_failure,8619f6ca3b015b32a7e31d6f2093e57c5d86a53ad5bd566d927bdc2b4605daf5,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,629081861ba57eb92d1c69b96bbaf3267c5f3381d6cd18732f8ebfa964e33dbf,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",d8ce71ee26e0a113f1dfa74e3835cc721673a333a4f74c8dd949f9dd31a84297
E2A_VACCINE_H0,LA-0970,970,acd3d83af35af09cf2cad85445ae0dcd9cbd1d0d0a0912ae1511ce8a391672c3,oracle_failure,oracle_failure,432dc191f5b1d90be77ff6feaec973d76110f11cb4420aa522e680349a223510,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,9d2eb53d290e801e838b236e6a3b3e9d29afe42e65fc877d217b2e8787ddb8e6,h19;h20,2,3,1,h19;h20,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":2,""OPTIMAL"":22}",2ed49ffddb7ff982dffb7f034815e46832493d69b851c837c31b873a96791272
E2A_VACCINE_H0,LA-0979,979,16cb21790d3fb180d4c2faca1b6ef758dcc26f033e88bba73fd3c7a446628f2e,oracle_failure,oracle_failure,4df9d8be62b37dce3355f77c566d069ade3785ef5048d6a3163523ac6dc0265a,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,d69ba57931728de1132e0c0a24a53a57f583c8f0869269c93e7260bce3191779,h17;h19,2,3,1,h17;h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":2,""OPTIMAL"":22}",99c396e25eb1052db169e013411e8c8217924c13a83ea0454661a68759d93a3e
E2A_VACCINE_H0,LA-0985,985,c79ae8420df188e9e1b105ad7716f6f364d4b46bb95e32e16944085990255717,oracle_failure,oracle_failure,6f9ffeb18ac53b96db93ce6801fe051908c1b0c095001795cd4fbd8e3c0dcd91,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,3a9e5a6b5fbc8454fb5ff5053700cbaa22309e298cc5260fe060e1ad1c55add2,h17,1,3,1,h17,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",ee7c9fe3bd321ad0fa776534e61bd49b3182ce7dbcadea4ebc9439efedfd02e5
E2A_VACCINE_H0,LA-0991,991,8f7c86dbc7e4378172c380dfbbce3c66751438e31006396a12e6716303e4ffe6,oracle_failure,oracle_failure,78d4014fb193fad35122d223078555d0d444c8da2c52e50606af8251230f03a6,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,c7b66d57070341f99d38bd4c6a4ff4308a8cdd55fc3f6af4c530b33d575d7037,h19,1,3,1,h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",8b94e9c65a85b4925f72fe670a46025610ddfd94be12999e01f8ad87847ecea4
E2A_VACCINE_H1,LA-0002,2,ba30741249fd5b686feb55d0712b0c2a3c3c0b651171c2a2e35601989f1cea31,oracle_failure,oracle_failure,ed9c07c396cca31d61a06d99ba77467ae4a73b1817a4c1b8b6f163e20af000cd,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,2aa9bde99edb41b5844192e3a1773ce5b99a2c99a32d17bbab2a3ea1b6494312,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",4c09b220217de48cfe8fd3fe92d485ef0a352d32b0f21bd646074b8efc701283
E2A_VACCINE_H1,LA-0020,20,3c0d1d5974307dcb77a0b9e21ab6afb89052e6f263f5080ada8651af93c00448,oracle_failure,oracle_failure,ec09caa3ecf3e162f052eafdf386e862cae1ecc7ca1929d91dfa6546ada612fa,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,398d8e097514160d85614404978b03a45a1dcbab1fc64dec3e98e2a62f81c9db,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",fbc59bd911186f49c915c9d92f0d9bb08f27fa3bcf4637eb6a259942c9b0eecc
E2A_VACCINE_H1,LA-0029,29,3ede3239a767640a2b33456598c460234d288524ff970adee2257294e953bd1e,oracle_failure,oracle_failure,d9ec99af299b2578c7c2f8dfaed7ed6de41d5cc01c9bb51eee8ba21d268b0e04,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,130fe73e9d6da30d0700a4a1798e0e29b66b995c3d11fa6c01e412a6a73a45e1,h17,1,3,1,h17,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",d7dff27dc0614c4b465cf31a587d825a3e79a196923c947582da47b1b3570217
E2A_VACCINE_H1,LA-0048,48,094350cdea0997d0c0c41a1c2a14236c8020c9c96601c54849ba12b930a914a4,oracle_failure,oracle_failure,a967c521de2233c3b933e0d49d165345db1695c1b29be6a1e9cddeac6b94ebc4,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,e4621b9a6cc4bb264a0bf7fb184d75b3e4144a3d59f826593b8b9fd7b507b5fe,h17,1,3,1,h17,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",192a67fbe97f19e6eeb289f18d200fa02b48a17be25af469716277b140721f4d
E2A_VACCINE_H1,LA-0062,62,0a8476101aed9a3c938c73fcf4aa585e93a174a4346c5bbb4dd77fc8e931e499,oracle_failure,oracle_failure,da94835377a701d56a93ee853022ea431027d88ddb2d9eee5f90a0cfc52fa6f5,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,cec546798f555c14e193e5ca0cb963ce5372e7bd30e1bc16813ef44084151855,h19,1,3,1,h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",3985a15a72fc59c65564476efd94d97a6725f68dc2d43e00ad90ff43b4b508d5
E2A_VACCINE_H1,LA-0065,65,d256eadfc4945b86a5b851692b96cf9234577168b1f35668db33d3fc2eb72510,oracle_failure,oracle_failure,5d1c16648426a4d695338dbfdb794149bb9ea488ce79bc247a04b40e1cf96596,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,99023a17675882c01b928e767202d586171d1185fdea169a8f8283a162dc98ff,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",1da55e269a0ee3a6b494e4963307d35e89644da66ef3026f4f4e7a179f97876b
E2A_VACCINE_H1,LA-0080,80,767df1245d20d80741dfd4fbe80031014f35f4df4a9f845ee1a0c50bb9fc1ab8,oracle_failure,oracle_failure,220bef1ce17aa990b72ad49e08c32ccc7ccdeebdfe35ba102b74a4f4f8420371,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,3c189e183d9005891b3ede5874f9b0c5abc7f500d742b0f1663a2796aba3f502,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",5d3056023745b5fcf53a3b8801cc44ae9526959d420ff8ccbfd9152ba88c4a49
E2A_VACCINE_H1,LA-0116,116,eee7d7cadd2df98a957bcce527a651580363520b9b2911b3872414e22cc8b5f2,oracle_failure,oracle_failure,880530d3b6592020ee53763e44092cba3656496d12ecd82af4bae36999b91760,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,f1c1e1191d5bd5f713798738c8c493b4b10662a69b23e747d871e0756fe46e8e,h19,1,3,1,h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",e3b141bc84494c7058870556f8d42de8007c23191c01b195da137547ffdcddec
E2A_VACCINE_H1,LA-0201,201,8ecfcdba737c4ffbbf85bddf5eec30ec72a3ee53522bd9225c7d7adbd2912825,oracle_failure,oracle_failure,61902631c4991c97b72d6f140076048638bedbcf0ae4a14c2ff9e17e2f6e46ac,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,65d0f3127b4010bed714e9c04588bf2b3be19f743f438372632f85cf3c3b6c86,h19,1,3,1,h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",d57892478f6c2826abc14ff58f4cf280e3d4a55522ff6b01a834842933a09cee
E2A_VACCINE_H1,LA-0252,252,ebcbb6754023d7b2880c4a4e4a2478d6a78d4c0fd647ff136422e5364d6081e5,oracle_failure,oracle_failure,1553078f948d095df7c8fd950c352eb11f95c0b6dfa243b8c56b1bc84007bb5b,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,4460a4fc4b1c2c0b4c16f29f930b5b47cc09a08a0be5ba6e6b99d9a5a9ebdde6,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",13f3f500574099772a0a584dc54a78681a19f6f63c47e496614c1cb2d505c616
E2A_VACCINE_H1,LA-0256,256,5128bcece17cb3a18b6cd3de9cea9319781eb35b13a59ecbc186a3a22e80cc55,oracle_failure,oracle_failure,3bb337552ba715790a45db335dbc1adcdfa4783a50e89c92cfa88dc6b92ee425,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,cb7229ba33d98ec54f48e5bcb07fcd3a6f7669b5067d6b072f214567257ae8d2,h19,1,3,1,h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",fe3f3b50a7bccd2f16424d444898ac4bc3dd12e0a9e15083f17934da973e6a19
E2A_VACCINE_H1,LA-0273,273,6e3027e413984f86afddb8861f666c4f7f39e3f7b8fc8923bc2837cef8f6b96c,oracle_failure,oracle_failure,7c65649cbebdc6b1bbe29f85105dfb5e7b54fe6d0d474cfeb22a14bc54d9bb0d,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,6bc4db5bee48309520814ce489334a55d99c491c5d46d500d36a2ca37cd26076,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",5082c05f45bd4037ced1750d9c760d0c43f722f978d272009cd3627d301a0207
E2A_VACCINE_H1,LA-0289,289,fa2f1df2a5a81adf302bb6baff73cd4c0130b16333573323ae44149beefce25b,oracle_failure,oracle_failure,b66ea0cc4477d3a0150a662c7d05f0db92ef8588c64a8827d7415a7e8bd3676b,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,a67ecc64215b1ff48b7d4b1f08ee83cca5555285380a448b9fe8c6c0c075db34,h19,1,3,1,h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",b6bdb07199e862e79c9c5d195f764949882ffb4a60a8c99441c4e82a95475d07
E2A_VACCINE_H1,LA-0291,291,9c295c9cdc825318f593bdb2682c866fda5557c46098cfc294a300c2218d33e5,oracle_failure,oracle_failure,5e205e5a2a7c959577d34836c91383589a55ee8ce4ff14045093ea212a252322,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,fe03c33376ce36ba6d3a1dd647873b7d98e17065aac5f678a5c06d241ad24479,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",678735d88fb8bd0f8fb78d62c8fe05107de4e59083f8c336c417705e157b9976
E2A_VACCINE_H1,LA-0298,298,5ffcb8416097009ab57f63954644fb5c0775284c4e0ff34e8b6a48fa18cf6edd,oracle_failure,oracle_failure,2840776da25f72fafd2c8f48661ff6cb0af4a70a253408ed055defd4e270d762,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,6a20741cb02a969ba900627ff11fe522c9cd33bac02aa87ae4f9a9824cefd030,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",d13f68587639520c141b98d07385fe3e85bb8ccef90c00d941f3a9f952a21d56
E2A_VACCINE_H1,LA-0303,303,c16fbaeb493f56ea949022f93f62f201d42df69eddaf0b529a63d6d3052c8179,oracle_failure,oracle_failure,cd4272021965b7ef6c49964e0f824e985771f904a694d46442f069e02c512e78,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,651ff44a25da094abfe68ee237b4fb1c6cba716dcaaf58415e1d1c07159cb095,h17;h19,2,3,1,h17;h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":2,""OPTIMAL"":22}",97ef8554e158c1944e03257d7f70c127a65c1322288f47722cc5407ffcc6688b
E2A_VACCINE_H1,LA-0311,311,2ad8e27d064113cd71ac096661d5484eb440cd01ba5469c5108f0c31297668ed,oracle_failure,oracle_failure,aba47b7e26480e52e36c13588bd1e645d40c60b14d3bd5f6c655d6b14190b947,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,fa115f5618a46e0498997ef20b010c1016d76556be4d10f40c608f929db2b5a4,h19;h20,2,3,1,h19;h20,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":2,""OPTIMAL"":22}",b3f88c0dd6088d477e17b6bfcd43a760cddd5cbe8a7b15b3ebb483ee80da1107
E2A_VACCINE_H1,LA-0338,338,9c3df1e34c5a50110c09d4d4a0e44b42ccb5952f0ae47eaa9372b81ff08f33e1,oracle_failure,oracle_failure,d9992e7ac64dc76e37bbf7d1dc9519e66fe2062533817173bd004af6cb05d17c,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,1eaf99f966e4f5851fda169746a156e5df3d3c3194d8681d9120c41404d94817,h19;h20,2,3,1,h19;h20,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":2,""OPTIMAL"":22}",8390a5ecc694638f0a414e06564f78570c76224bc0c624849472f2ac56403c19
E2A_VACCINE_H1,LA-0361,361,b0d57db8f02142b21b1c200ea874bd8b892e7704696e5db341379a9f846904f0,oracle_failure,oracle_failure,8d1e7b50080abaf16fca80500a4e2798909cee493f9b81558c2ca2348241e1d7,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,9c0824be78f0fffbbbdcb17d425fdcaa274f3c0f6ae70982399e4a01e562e752,h17;h19,2,3,1,h17;h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":2,""OPTIMAL"":22}",7162b8296d72984daa0ea6deab573933f889b96639a1bd05138cfe03b8dcec31
E2A_VACCINE_H1,LA-0365,365,03571409f530a57950103a16cc3d0f31cfa9635ee41d994996c4ed270bbb4e53,oracle_failure,oracle_failure,c259a830957d26e17f4b668f891973e7c91a0e578332b746a6b1123069e625c6,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,23641c8c2270475a4767add85b16a2d2110447a3aad8de608ef633fc437bd923,h09;h17,2,3,1,h09;h17,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":2,""OPTIMAL"":22}",b85428130e89a6ee39d9d1ef7700d74ed3edd5a15df6e5c7ed87b317c5068972
E2A_VACCINE_H1,LA-0392,392,3b633fb4b0767df770b0e83e4404981c044de1d7945400be03cf9153280d6fc0,oracle_failure,oracle_failure,99f21e7d4f1a5a0ceec86a21b70e2f02f14273fb6c4750c844aa16481aea0c0e,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,adfb87e38f30639cbc1a1fffc1dfea8114e76d7b0920e0fc729375bcd21f8db3,h17;h19,2,3,1,h17;h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":2,""OPTIMAL"":22}",51804836f236b2cb6fcdc7c04503b381bd546ee785ff5e1aa576695ac8ad1e3b
E2A_VACCINE_H1,LA-0409,409,d913442f3337a0a02afd4970b676443ebc901b83c7b357c423a98df6473ae779,oracle_failure,oracle_failure,34aa51dbd363851ef841e0dc1470da6ddb2595559823a3320f07de414e46e8a7,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,aa5ff741aa4c0f5dbcd9d426bb458ca2bc317a22baa59339c39a75f956556737,h19,1,3,1,h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",eb0a4545f4efe39f598649ce281d00d837968a4b5a62924612bd3e6abc2addc7
E2A_VACCINE_H1,LA-0412,412,9ab8fd65493da1befdf9f5030c1af0a210ea1e451d00cea6e6afb5ad755b260f,oracle_failure,oracle_failure,b2aa9c3a67a6c2a5e9784ffa3bc2bf54b4a2438e55aa7b2152435b132e6bb9ae,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,a3df85270a73db9db4c086c6f95ae239c59b13483f4149c04d37889a69825d40,h17,1,3,1,h17,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",f29de5ddd97179aceebccdd11716ca47da9a4a7bf661903f550a9a87f15421c9
E2A_VACCINE_H1,LA-0448,448,8af6569ede8e229d7b0a6d2058abb5984a20997389b03e906d77a7cfb1ce3879,oracle_failure,oracle_failure,9b72949ec1bd993d0f1babdeb494a05371c916ce02df9e2fadff79086ebe9712,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,dd1b450be007a61aee678174a324c4e35714fec953b71eb2b4db4867c43d0061,h19,1,3,1,h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",5058e596c3cc18fff96fce51f94e0293586a42fdab6eac02c56f31e068faddc5
E2A_VACCINE_H1,LA-0449,449,b99e0b8184bdd18eceee93dc36767e3a4085f25705345953926bcb96a5b5308f,oracle_failure,oracle_failure,1923b1c5cdde7dcd97482872b52f32dc5199398bc291ac93b8d200e0cce88fac,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,90a9e1c88ff1efa906081bc79f7ffbd237fff9bca64e71f8cfcd0c827523e318,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",136eca892d030b9d066b7d5f91ea15c1e14d4e5819cb809d31f36a72ac0d32ea
E2A_VACCINE_H1,LA-0476,476,2c38ba8603b19625d68e15fb19eabb6ac6deee09658303618a7ec46323718de4,oracle_failure,oracle_failure,a9fd64373cfeb5c8cdca4c945b629a6ecf6e572dbd1cf67664dae93afc07281d,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,c769f8dcf6fc50c1e0c6ce313be9ed0e1d168a1a92f4de9c50a41e73ccfbd642,h09,1,3,1,h09,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",d9af55df988c225d7c5688a1a303deb80f88dae09b35fabca630d36c80f0f4c5
E2A_VACCINE_H1,LA-0504,504,ed71f2f85e64fda188216aa4764e6f849413b10da2384834f54e69fb5e4e1f4b,oracle_failure,oracle_failure,1f2d2969f5e58c6b477bee510b651d3a5be0eb00a1dc6bbe9938fb76c285f678,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,d55ed0e7ee37e501df52d510847445babdbe6fab681a4a62963c9ce13012bf19,h19,1,3,1,h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",c6d360441e8a203139054d4b93b33e28e053d57f87f82a51ee8ad8d439c9b182
E2A_VACCINE_H1,LA-0523,523,d31aa80ffad076f8dd285ed039d40993d844b1d27fe990b838b50f90d2c56fa9,oracle_failure,oracle_failure,80848de659fa43ec190732b99490fe4cc5c1ce2464acef821ef0d72593968def,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,c113dfc8fe55b53a4ece271ceeb485b082a5ec7fca584b64cbd4da2eee96d298,h09;h19,2,3,1,h09;h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":2,""OPTIMAL"":22}",9709374bf24540f044ab7edb6bb0440d62ad1e89ca58345166335abf45d7a4a6
E2A_VACCINE_H1,LA-0538,538,bb258092ace55c12f6803dbf9c2e9f9ca7929da87dfb0a40296ec047254940f3,oracle_failure,oracle_failure,834150157846aec0ea8ff59323be39c80d9a5063651ec35e74ddb832679d2ef7,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,2db32439a0ecf2d5fbd47c312d9e66f0dc042c37c121ad12d5b6a6b4af8507e4,h19,1,3,1,h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":1,""OPTIMAL"":23}",1c2f79f716685f031416524130d69cfba5256f183a0ff60736e7105560ac5fa5
E2A_VACCINE_H1,LA-0541,541,04d1b35d27b3ba8780541d7818178d4a2540ba3ca7eba219c7d74b1f4a8ae6fe,oracle_failure,oracle_failure,0edfc9313eb7a1e62268e248ca5ac0067644b2c385868faaf25bab7fa6f86b7d,oracle_failure,True,FULL_EXACT_CERTIFICATION,FAILED_FULL_CERTIFICATION_DECISION,c51077edcaa325b58be1a167e10f4ddd2764db0e10fb4993671f34bd41be5e32,h17;h19,2,3,1,h17;h19,"{""A_SOLVER_INFEASIBLE_BUT_ORIGINAL_WITNESS_FEASIBLE"":2,""OPTIMAL"":22}",47db41adad63740a5886a6aa2185b979fd6d8eeaf94a025e300cf0376bbe0c32
